LineId,Device,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
1,mail.onion.com,Mar,4,09:49:47,mail,dovecot,"imap(lino): Error: file_dotlock_create(/var/mail/lino) failed: Permission denied (euid=1003(lino) egid=1003(lino) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['lino', '/var/mail/lino', '1003(lino', '1003(lino', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
2,mail.onion.com,Mar,4,09:49:47,mail,dovecot,"imap(lino): Error: file_dotlock_create(/var/mail/lino) failed: Permission denied (euid=1003(lino) egid=1003(lino) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['lino', '/var/mail/lino', '1003(lino', '1003(lino', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
3,mail.onion.com,Mar,4,09:49:47,mail,dovecot,imap(lino): Logged out in=4322 out=2235,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['lino', '4322', '2235']"
4,mail.onion.com,Mar,4,09:50:19,mail,dovecot,"imap-login: Login: user=<ok>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=1696, secured, session=<hqMiWQSgCKV/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<ok>', 'PLAIN', '127.0.0.1', '127.0.0.1', '1696', 'session=<hqMiWQSgCKV/AAAB>']"
5,mail.onion.com,Mar,4,09:50:19,mail,dovecot,"imap(ok): Error: file_dotlock_create(/var/mail/ok) failed: Permission denied (euid=1012(ok) egid=1012(ok) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['ok', '/var/mail/ok', '1012(ok', '1012(ok', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
6,mail.onion.com,Mar,4,09:50:19,mail,dovecot,imap(ok): Logged out in=79 out=879,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['ok', '79', '879']"
7,mail.onion.com,Mar,4,09:50:28,mail,dovecot,"imap-login: Login: user=<lino>, method=PLAIN, rip=127.0.0.1, lip=127.0.0.1, mpid=1698, secured, session=<eVWqWQSgCqV/AAAB>",19d70957,"imap-login: Login: user=<<*>>, method=<*>, rip=<*>, lip=<*>, mpid=<*>, secured, <*>","['<lino>', 'PLAIN', '127.0.0.1', '127.0.0.1', '1698', 'session=<eVWqWQSgCqV/AAAB>']"
8,mail.onion.com,Mar,4,09:50:28,mail,dovecot,"imap(lino): Error: file_dotlock_create(/var/mail/lino) failed: Permission denied (euid=1003(lino) egid=1003(lino) missing +w perm: /var/mail, we're not in group 8(mail), dir owned by 0:8 mode=0775) (set mail_privileged_group=mail)",f49657b2,"imap(<*>): Error: file_dotlock_create(<*>) failed: Permission denied (euid=<*>(<*>) egid=<*>(<*>) missing +w perm: /<*>, we're not in group <*>(<*>), dir owned by <*>:<*> mode=<*>) (set mail_privileged_group=<*>)","['lino', '/var/mail/lino', '1003(lino', '1003(lino', 'var/mail', '8(mail', '0:8', '0775', 'mail']"
9,mail.onion.com,Mar,4,09:50:28,mail,dovecot,imap(lino): Logged out in=79 out=878,7edba00f,imap(<*>): Logged out in=<*> out=<*>,"['lino', '79', '878']"
10,mail.onion.com,Mar,4,09:50:39,mail,HORDE,"[turba] PHP ERROR: Declaration of Horde_Form_Type_country::init($prompt = NULL) should be compatible with Horde_Form_Type_enum::init($values, $prompt = NULL) [pid 1605 on line 0 of ""/usr/share/php/Horde/Form/Type.php""]",c7a9a5e4,"[<*>] PHP ERROR: Declaration of Horde_Form_Type_country::<*>($prompt = NULL) should be compatible with Horde_Form_Type_enum::<*>($values, $prompt = NULL) [pid <*> on line <*> of ""/<*>""]","['turba', 'init', 'init', '1605', '0', 'usr/share/php/Horde/Form/Type.php']"
